timestamp,LCS2_CO2,LCS4_CO2,LCS1_CO2,LCS3_CO2,LCS5_CO2,reference_CO2
2025-01-03 17:10:00,1254.4156,1015.8271,975.6667,1211.3152,992.0632,763.26
2025-01-03 17:11:00,1258.7489,1020.1604,980.0,1215.6485,996.3965,767.5933
2025-01-03 17:12:00,1255.7489,1017.1604,977.0,1212.6485,993.3965,764.5933
2025-01-03 17:13:00,1255.9156,1017.3271,977.1667,1212.8152,993.5632,764.76
2025-01-03 17:14:00,1256.5822,1017.9937,977.8333,1213.4818,994.2298,765.4266
2025-01-03 17:15:00,1264.0822,1025.4937,985.3333,1220.9818,1001.7298,772.9266
2025-01-03 17:16:00,1274.7489,1036.1604,996.0,1231.6485,1012.3965,783.5933
2025-01-03 17:17:00,1274.5822,1035.9937,995.8333,1231.4818,1012.2298,783.4266
2025-01-03 17:18:00,1271.7489,1033.1604,993.0,1228.6485,1009.3965,780.5933
2025-01-03 17:19:00,1271.0822,1032.4937,992.3333,1227.9818,1008.7298,779.9266
2025-01-03 17:20:00,1265.2489,1026.6604,986.5,1222.1485,1002.8965,774.0933
2025-01-03 17:21:00,1265.7489,1027.1604,987.0,1222.6485,1003.3965,774.5933
2025-01-03 17:22:00,1270.4156,1031.8271,991.6667,1227.3152,1008.0632,779.26
2025-01-03 17:23:00,1266.9156,1028.3271,988.1667,1223.8152,1004.5632,775.76
2025-01-03 17:24:00,1265.7489,1027.1604,987.0,1222.6485,1003.3965,774.5933
2025-01-03 17:25:00,1267.5822,1028.9937,988.8333,1224.4818,1005.2298,776.4266
2025-01-03 17:26:00,1265.7489,1027.1604,987.0,1222.6485,1003.3965,774.5933
2025-01-03 17:27:00,1267.5822,1028.9937,988.8333,1224.4818,1005.2298,776.4266
2025-01-03 17:28:00,1267.7489,1029.1604,989.0,1224.6485,1005.3965,776.5933
2025-01-03 17:29:00,1271.9156,1033.3271,993.1667,1228.8152,1009.5632,780.76
2025-01-03 17:30:00,1268.9156,1030.3271,990.1667,1225.8152,1006.5632,777.76
2025-01-03 17:31:00,1266.4156,1027.8271,987.6667,1223.3152,1004.0632,775.26
2025-01-03 17:32:00,1262.4156,1023.8271,983.6667,1219.3152,1000.0632,771.26
2025-01-03 17:33:00,1266.2489,1027.6604,987.5,1223.1485,1003.8965,775.0933
2025-01-03 17:34:00,1267.9156,1029.3271,989.1667,1224.8152,1005.5632,776.76
2025-01-03 17:35:00,1263.2489,1024.6604,984.5,1220.1485,1000.8965,772.0933
2025-01-03 17:36:00,1262.4156,1023.8271,983.6667,1219.3152,1000.0632,771.26
2025-01-03 17:37:00,1263.5822,1024.9937,984.8333,1220.4818,1001.2298,772.4266
2025-01-03 17:38:00,1269.5822,1030.9937,990.8333,1226.4818,1007.2298,778.4266
2025-01-03 17:39:00,1265.5822,1026.9937,986.8333,1222.4818,1003.2298,774.4266
2025-01-03 17:40:00,1255.0822,1016.4937,976.3333,1211.9818,992.7298,763.9266
2025-01-03 17:41:00,1238.5822,999.9937,959.8333,1195.4818,976.2298,747.4266
2025-01-03 17:42:00,1236.4156,997.8271,957.6667,1193.3152,974.0632,745.26
2025-01-03 17:43:00,1245.7489,1007.1604,967.0,1202.6485,983.3965,754.5933
2025-01-03 17:44:00,1245.5822,1006.9937,966.8333,1202.4818,983.2298,754.4266
2025-01-03 17:45:00,1250.5822,1011.9937,971.8333,1207.4818,988.2298,759.4266
2025-01-03 17:46:00,1252.7489,1014.1604,974.0,1209.6485,990.3965,761.5933
2025-01-03 17:47:00,1257.2489,1018.6604,978.5,1214.1485,994.8965,766.0933
2025-01-03 17:48:00,1252.7489,1014.1604,974.0,1209.6485,990.3965,761.5933
2025-01-03 17:49:00,1252.4156,1013.8271,973.6667,1209.3152,990.0632,761.26
2025-01-03 17:50:00,1249.4156,1010.8271,970.6667,1206.3152,987.0632,758.26
2025-01-03 17:51:00,1258.5489,1019.9604,979.8,1215.4485,996.1965,767.3933
2025-01-03 17:52:00,1297.627,1074.4734,1018.5714,1252.6285,1043.7116,783.4471
2025-01-03 17:53:00,1303.7223,1080.5687,1024.6667,1258.7238,1049.8069,789.5424
2025-01-03 17:54:00,1289.2223,1066.0687,1010.1667,1244.2238,1035.3069,775.0424
2025-01-03 17:55:00,1264.9156,1026.3271,986.1667,1221.8152,1002.5632,773.76
2025-01-03 17:56:00,1250.2489,1011.6604,971.5,1207.1485,987.8965,759.0933
2025-01-03 17:57:00,1244.5822,1005.9937,965.8333,1201.4818,982.2298,753.4266
2025-01-03 17:58:00,1244.2489,1005.6604,965.5,1201.1485,981.8965,753.0933
2025-01-03 17:59:00,1237.7489,999.1604,959.0,1194.6485,975.3965,746.5933
2025-01-03 18:00:00,1232.0822,993.4937,953.3333,1188.9818,969.7298,740.9266
2025-01-03 18:01:00,1227.2489,988.6604,948.5,1184.1485,964.8965,736.0933
2025-01-03 18:02:00,1229.0822,990.4937,950.3333,1185.9818,966.7298,737.9266
2025-01-03 18:03:00,1228.5822,989.9937,949.8333,1185.4818,966.2298,737.4266
2025-01-03 18:04:00,1226.7489,988.1604,948.0,1183.6485,964.3965,735.5933
2025-01-03 18:05:00,1227.4156,988.8271,948.6667,1184.3152,965.0632,736.26
2025-01-03 18:06:00,1226.4156,987.8271,947.6667,1183.3152,964.0632,735.26
2025-01-03 18:07:00,1222.9156,984.3271,944.1667,1179.8152,960.5632,731.76
2025-01-03 18:08:00,1222.5822,983.9937,943.8333,1179.4818,960.2298,731.4266
2025-01-03 18:09:00,1215.0822,976.4937,936.3333,1171.9818,952.7298,723.9266
2025-01-03 18:10:00,1208.4156,969.8271,929.6667,1165.3152,946.0632,717.26
2025-01-03 18:11:00,1210.5822,971.9937,931.8333,1167.4818,948.2298,719.4266
2025-01-03 18:12:00,1210.4156,971.8271,931.6667,1167.3152,948.0632,719.26
2025-01-03 18:13:00,1207.9156,969.3271,929.1667,1164.8152,945.5632,716.76
2025-01-03 18:14:00,1207.5822,968.9937,928.8333,1164.4818,945.2298,716.4266
2025-01-03 18:15:00,1208.5822,969.9937,929.8333,1165.4818,946.2298,717.4266
2025-01-03 18:16:00,1210.4156,971.8271,931.6667,1167.3152,948.0632,719.26
2025-01-03 18:17:00,1207.2489,968.6604,928.5,1164.1485,944.8965,716.0933
2025-01-03 18:18:00,1204.7489,966.1604,926.0,1161.6485,942.3965,713.5933
2025-01-03 18:19:00,1209.7489,971.1604,931.0,1166.6485,947.3965,718.5933
2025-01-03 18:20:00,1207.5822,968.9937,928.8333,1164.4818,945.2298,716.4266
2025-01-03 18:21:00,1205.4156,966.8271,926.6667,1162.3152,943.0632,714.26
2025-01-03 18:22:00,1203.7489,965.1604,925.0,1160.6485,941.3965,712.5933
2025-01-03 18:23:00,1200.9156,962.3271,922.1667,1157.8152,938.5632,709.76
2025-01-03 18:24:00,1188.5822,949.9937,909.8333,1145.4818,926.2298,697.4266
2025-01-03 18:25:00,1190.4156,951.8271,911.6667,1147.3152,928.0632,699.26
2025-01-03 18:26:00,1189.2489,950.6604,910.5,1146.1485,926.8965,698.0933
2025-01-03 18:27:00,1187.0822,948.4937,908.3333,1143.9818,924.7298,695.9266
2025-01-03 18:28:00,1184.2489,945.6604,905.5,1141.1485,921.8965,693.0933
2025-01-03 18:29:00,1182.9156,944.3271,904.1667,1139.8152,920.5632,691.76
2025-01-03 18:30:00,1179.7489,941.1604,901.0,1136.6485,917.3965,688.5933
2025-01-03 18:31:00,1191.775,957.8057,897.8333,1129.371,942.7212,734.5935
2025-01-03 18:32:00,1186.9417,952.9724,893.0,1124.5377,937.8879,729.7602
2025-01-03 18:33:00,1188.6084,954.6391,894.6667,1126.2044,939.5546,731.4269
2025-01-03 18:34:00,1187.4417,953.4724,893.5,1125.0377,938.3879,730.2602
2025-01-03 18:35:00,1192.6084,958.6391,898.6667,1130.2044,943.5546,735.4269
2025-01-03 18:36:00,1190.9417,956.9724,897.0,1128.5377,941.8879,733.7602
2025-01-03 18:37:00,1181.9417,947.9724,888.0,1119.5377,932.8879,724.7602
2025-01-03 18:38:00,1179.275,945.3057,885.3333,1116.871,930.2212,722.0935
2025-01-03 18:39:00,1183.6084,949.6391,889.6667,1121.2044,934.5546,726.4269
2025-01-03 18:40:00,1179.1084,945.1391,885.1667,1116.7044,930.0546,721.9269
2025-01-03 18:41:00,1171.6084,937.6391,877.6667,1109.2044,922.5546,714.4269
2025-01-03 18:42:00,1172.4417,938.4724,878.5,1110.0377,923.3879,715.2602
2025-01-03 18:43:00,1177.9417,943.9724,884.0,1115.5377,928.8879,720.7602
2025-01-03 18:44:00,1177.1084,943.1391,883.1667,1114.7044,928.0546,719.9269
2025-01-03 18:45:00,1178.1084,944.1391,884.1667,1115.7044,929.0546,720.9269
2025-01-03 18:46:00,1174.9417,940.9724,881.0,1112.5377,925.8879,717.7602
2025-01-03 18:47:00,1171.9417,937.9724,878.0,1109.5377,922.8879,714.7602
2025-01-03 18:48:00,1169.775,935.8057,875.8333,1107.371,920.7212,712.5935
2025-01-03 18:49:00,1172.4417,938.4724,878.5,1110.0377,923.3879,715.2602
2025-01-03 18:50:00,1171.9417,937.9724,878.0,1109.5377,922.8879,714.7602
2025-01-03 18:51:00,1174.275,940.3057,880.3333,1111.871,925.2212,717.0935
2025-01-03 18:52:00,1172.6084,938.6391,878.6667,1110.2044,923.5546,715.4269
2025-01-03 18:53:00,1167.9417,933.9724,874.0,1105.5377,918.8879,710.7602
2025-01-03 18:54:00,1175.775,941.8057,881.8333,1113.371,926.7212,718.5935
2025-01-03 18:55:00,1173.4417,939.4724,879.5,1111.0377,924.3879,716.2602
2025-01-03 18:56:00,1164.1084,930.1391,870.1667,1101.7044,915.0546,706.9269
2025-01-03 18:57:00,1151.1084,917.1391,857.1667,1088.7044,902.0546,693.9269
2025-01-03 18:58:00,1154.6084,920.6391,860.6667,1092.2044,905.5546,697.4269
2025-01-03 18:59:00,1155.775,921.8057,861.8333,1093.371,906.7212,698.5935
2025-01-03 19:00:00,1162.1084,928.1391,868.1667,1099.7044,913.0546,704.9269
2025-01-03 19:01:00,1164.275,930.3057,870.3333,1101.871,915.2212,707.0935
2025-01-03 19:02:00,1173.4417,939.4724,879.5,1111.0377,924.3879,716.2602
2025-01-03 19:03:00,1172.6084,938.6391,878.6667,1110.2044,923.5546,715.4269
2025-01-03 19:04:00,1177.275,943.3057,883.3333,1114.871,928.2212,720.0935
2025-01-03 19:05:00,1172.1084,938.1391,878.1667,1109.7044,923.0546,714.9269
2025-01-03 19:06:00,1169.775,935.8057,875.8333,1107.371,920.7212,712.5935
2025-01-03 19:07:00,1168.6084,934.6391,874.6667,1106.2044,919.5546,711.4269
2025-01-03 19:08:00,1175.275,941.3057,881.3333,1112.871,926.2212,718.0935
2025-01-03 19:09:00,1184.275,950.3057,890.3333,1121.871,935.2212,727.0935
2025-01-03 19:10:00,1181.1084,947.1391,887.1667,1118.7044,932.0546,723.9269
2025-01-03 19:11:00,1190.9417,956.9724,897.0,1128.5377,941.8879,733.7602
2025-01-03 19:12:00,1190.2489,951.6604,911.5,1147.1485,927.8965,699.0933
2025-01-03 19:13:00,1202.5822,963.9937,923.8333,1159.4818,940.2298,711.4266
2025-01-03 19:14:00,1212.5822,973.9937,933.8333,1169.4818,950.2298,721.4266
2025-01-03 19:15:00,1231.0822,992.4937,952.3333,1187.9818,968.7298,739.9266
2025-01-03 19:16:00,1261.5822,1022.9937,982.8333,1218.4818,999.2298,770.4266
2025-01-03 19:17:00,1296.3889,1073.2353,1017.3333,1251.3904,1042.4735,782.209
2025-01-03 19:18:00,1345.0556,1121.902,1066.0,1300.0571,1091.1402,830.8757
2025-01-03 19:19:00,1366.5074,1152.1335,1107.5,1319.3653,1099.4602,833.72
2025-01-03 19:20:00,1397.5074,1183.1335,1138.5,1350.3653,1130.4602,864.72
2025-01-03 19:21:00,1410.0074,1195.6335,1151.0,1362.8653,1142.9602,877.22
2025-01-03 19:22:00,1426.8407,1212.4668,1167.8333,1379.6986,1159.7935,894.0533
2025-01-03 19:23:00,1451.6741,1237.3002,1192.6667,1404.532,1184.6269,918.8867
2025-01-03 19:24:00,1446.21,1248.1658,1209.6667,1395.7771,1202.2653,897.6497
2025-01-03 19:25:00,1474.1433,1276.0991,1237.6,1423.7104,1230.1986,925.583
2025-01-03 19:26:00,1504.0433,1305.9991,1267.5,1453.6104,1260.0986,955.483
2025-01-03 19:27:00,1530.71,1332.6658,1294.1667,1480.2771,1286.7653,982.1497
2025-01-03 19:28:00,1526.2258,1344.5066,1309.3333,1471.8912,1289.1949,971.3357
2025-01-03 19:29:00,1519.8925,1338.1733,1303.0,1465.5579,1282.8616,965.0024
2025-01-03 19:30:00,1526.5433,1328.4991,1290.0,1476.1104,1282.5986,977.983
2025-01-03 19:31:00,1517.71,1319.6658,1281.1667,1467.2771,1273.7653,969.1497
2025-01-03 19:32:00,1503.0433,1304.9991,1266.5,1452.6104,1259.0986,954.483
2025-01-03 19:33:00,1506.5433,1308.4991,1270.0,1456.1104,1262.5986,957.983
2025-01-03 19:34:00,1506.5433,1308.4991,1270.0,1456.1104,1262.5986,957.983
2025-01-03 19:35:00,1501.8766,1303.8324,1265.3333,1451.4437,1257.9319,953.3163
2025-01-03 19:36:00,1494.0433,1295.9991,1257.5,1443.6104,1250.0986,945.483
2025-01-03 19:37:00,1472.0433,1273.9991,1235.5,1421.6104,1228.0986,923.483
2025-01-03 19:38:00,1456.0433,1257.9991,1219.5,1405.6104,1212.0986,907.483
2025-01-03 19:39:00,1467.71,1269.6658,1231.1667,1417.2771,1223.7653,919.1497
2025-01-03 19:40:00,1470.3766,1272.3324,1233.8333,1419.9437,1226.4319,921.8163
2025-01-03 19:41:00,1468.8766,1270.8324,1232.3333,1418.4437,1224.9319,920.3163
2025-01-03 19:42:00,1467.8766,1269.8324,1231.3333,1417.4437,1223.9319,919.3163
2025-01-03 19:43:00,1472.8766,1274.8324,1236.3333,1422.4437,1228.9319,924.3163
2025-01-03 19:44:00,1470.5433,1272.4991,1234.0,1420.1104,1226.5986,921.983
2025-01-03 19:45:00,1479.0433,1280.9991,1242.5,1428.6104,1235.0986,930.483
2025-01-03 19:46:00,1496.0433,1297.9991,1259.5,1445.6104,1252.0986,947.483
2025-01-03 19:47:00,1501.71,1303.6658,1265.1667,1451.2771,1257.7653,953.1497
2025-01-03 19:48:00,1508.21,1310.1658,1271.6667,1457.7771,1264.2653,959.6497
2025-01-03 19:49:00,1504.0433,1305.9991,1267.5,1453.6104,1260.0986,955.483
2025-01-03 19:50:00,1497.0433,1298.9991,1260.5,1446.6104,1253.0986,948.483
2025-01-03 19:51:00,1501.5433,1303.4991,1265.0,1451.1104,1257.5986,952.983
2025-01-03 19:52:00,1496.3766,1298.3324,1259.8333,1445.9437,1252.4319,947.8163
2025-01-03 19:53:00,1498.71,1300.6658,1262.1667,1448.2771,1254.7653,950.1497
2025-01-03 19:54:00,1506.21,1308.1658,1269.6667,1455.7771,1262.2653,957.6497
2025-01-03 19:55:00,1524.3766,1326.3324,1287.8333,1473.9437,1280.4319,975.8163
2025-01-03 19:56:00,1515.3766,1317.3324,1278.8333,1464.9437,1271.4319,966.8163
2025-01-03 19:57:00,1499.21,1301.1658,1262.6667,1448.7771,1255.2653,950.6497
2025-01-03 19:58:00,1492.5433,1294.4991,1256.0,1442.1104,1248.5986,943.983
2025-01-03 19:59:00,1504.21,1306.1658,1267.6667,1453.7771,1260.2653,955.6497
2025-01-03 20:00:00,1517.8766,1319.8324,1281.3333,1467.4437,1273.9319,969.3163
2025-01-03 20:01:00,1525.8766,1327.8324,1289.3333,1475.4437,1281.9319,977.3163
2025-01-03 20:02:00,1515.21,1317.1658,1278.6667,1464.7771,1271.2653,966.6497
2025-01-03 20:03:00,1502.21,1304.1658,1265.6667,1451.7771,1258.2653,953.6497
2025-01-03 20:04:00,1511.5433,1313.4991,1275.0,1461.1104,1267.5986,962.983
2025-01-03 20:05:00,1514.71,1316.6658,1278.1667,1464.2771,1270.7653,966.1497
2025-01-03 20:06:00,1523.71,1325.6658,1287.1667,1473.2771,1279.7653,975.1497
2025-01-03 20:07:00,1524.8766,1326.8324,1288.3333,1474.4437,1280.9319,976.3163
2025-01-03 20:08:00,1513.5433,1315.4991,1277.0,1463.1104,1269.5986,964.983
2025-01-03 20:09:00,1513.21,1315.1658,1276.6667,1462.7771,1269.2653,964.6497
2025-01-03 20:10:00,1516.21,1318.1658,1279.6667,1465.7771,1272.2653,967.6497
2025-01-03 20:11:00,1521.71,1323.6658,1285.1667,1471.2771,1277.7653,973.1497
2025-01-03 20:12:00,1524.0433,1325.9991,1287.5,1473.6104,1280.0986,975.483
2025-01-03 20:13:00,1525.71,1327.6658,1289.1667,1475.2771,1281.7653,977.1497
2025-01-03 20:14:00,1512.8766,1314.8324,1276.3333,1462.4437,1268.9319,964.3163
2025-01-03 20:15:00,1496.5433,1298.4991,1260.0,1446.1104,1252.5986,947.983
2025-01-03 20:16:00,1497.5433,1299.4991,1261.0,1447.1104,1253.5986,948.983
2025-01-03 20:17:00,1490.5433,1292.4991,1254.0,1440.1104,1246.5986,941.983
2025-01-03 20:18:00,1495.0433,1296.9991,1258.5,1444.6104,1251.0986,946.483
2025-01-03 20:19:00,1487.8766,1289.8324,1251.3333,1437.4437,1243.9319,939.3163
2025-01-03 20:20:00,1485.8766,1287.8324,1249.3333,1435.4437,1241.9319,937.3163
2025-01-03 20:21:00,1483.71,1285.6658,1247.1667,1433.2771,1239.7653,935.1497
2025-01-03 20:22:00,1482.21,1284.1658,1245.6667,1431.7771,1238.2653,933.6497
2025-01-03 20:23:00,1482.21,1284.1658,1245.6667,1431.7771,1238.2653,933.6497
2025-01-03 20:24:00,1490.71,1292.6658,1254.1667,1440.2771,1246.7653,942.1497
2025-01-03 20:25:00,1502.21,1304.1658,1265.6667,1451.7771,1258.2653,953.6497
2025-01-03 20:26:00,1516.5433,1318.4991,1280.0,1466.1104,1272.5986,967.983
2025-01-03 20:27:00,1519.71,1321.6658,1283.1667,1469.2771,1275.7653,971.1497
2025-01-03 20:28:00,1527.21,1329.1658,1290.6667,1476.7771,1283.2653,978.6497
2025-01-03 20:29:00,1518.3925,1336.6733,1301.5,1464.0579,1281.3616,963.5024
2025-01-03 20:30:00,1522.3925,1340.6733,1305.5,1468.0579,1285.3616,967.5024
2025-01-03 20:31:00,1526.8925,1345.1733,1310.0,1472.5579,1289.8616,972.0024
2025-01-03 20:32:00,1521.8925,1340.1733,1305.0,1467.5579,1284.8616,967.0024
2025-01-03 20:33:00,1528.71,1330.6658,1292.1667,1478.2771,1284.7653,980.1497
2025-01-03 20:34:00,1520.0433,1321.9991,1283.5,1469.6104,1276.0986,971.483
2025-01-03 20:35:00,1526.3766,1328.3324,1289.8333,1475.9437,1282.4319,977.8163
2025-01-03 20:36:00,1534.71,1336.6658,1298.1667,1484.2771,1290.7653,986.1497
2025-01-03 20:37:00,1519.8925,1338.1733,1303.0,1465.5579,1282.8616,965.0024
2025-01-03 20:38:00,1535.8766,1337.8324,1299.3333,1485.4437,1291.9319,987.3163
2025-01-03 20:39:00,1525.8766,1327.8324,1289.3333,1475.4437,1281.9319,977.3163
2025-01-03 20:40:00,1520.0433,1321.9991,1283.5,1469.6104,1276.0986,971.483
2025-01-03 20:41:00,1500.3766,1302.3324,1263.8333,1449.9437,1256.4319,951.8163
2025-01-03 20:42:00,1481.5433,1283.4991,1245.0,1431.1104,1237.5986,932.983
2025-01-03 20:43:00,1470.3766,1272.3324,1233.8333,1419.9437,1226.4319,921.8163
2025-01-03 20:44:00,1469.3766,1271.3324,1232.8333,1418.9437,1225.4319,920.8163
2025-01-03 20:45:00,1468.21,1270.1658,1231.6667,1417.7771,1224.2653,919.6497
2025-01-03 20:46:00,1453.5433,1255.4991,1217.0,1403.1104,1209.5986,904.983
2025-01-03 20:47:00,1447.71,1249.6658,1211.1667,1397.2771,1203.7653,899.1497
2025-01-03 20:48:00,1445.0433,1246.9991,1208.5,1394.6104,1201.0986,896.483
2025-01-03 20:49:00,1444.21,1246.1658,1207.6667,1393.7771,1200.2653,895.6497
2025-01-03 20:50:00,1443.21,1245.1658,1206.6667,1392.7771,1199.2653,894.6497
2025-01-03 20:51:00,1441.3766,1243.3324,1204.8333,1390.9437,1197.4319,892.8163
2025-01-03 20:52:00,1436.6741,1222.3002,1177.6667,1389.532,1169.6269,903.8867
2025-01-03 20:53:00,1374.5556,1151.402,1095.5,1329.5571,1120.6402,860.3757
2025-01-03 20:54:00,1373.3889,1150.2353,1094.3333,1328.3904,1119.4735,859.209
2025-01-03 20:55:00,1366.3889,1143.2353,1087.3333,1321.3904,1112.4735,852.209
2025-01-03 20:56:00,1361.2223,1138.0687,1082.1667,1316.2238,1107.3069,847.0424
2025-01-03 20:57:00,1356.5556,1133.402,1077.5,1311.5571,1102.6402,842.3757
2025-01-03 20:58:00,1350.8889,1127.7353,1071.8333,1305.8904,1096.9735,836.709
2025-01-03 20:59:00,1351.1667,1128.0131,1072.1111,1306.1682,1097.2513,836.9868
2025-01-03 21:00:00,1351.4445,1128.2909,1072.3889,1306.446,1097.5291,837.2646
2025-01-03 21:01:00,1351.7223,1128.5687,1072.6667,1306.7238,1097.8069,837.5424
2025-01-03 21:02:00,1357.3889,1134.2353,1078.3333,1312.3904,1103.4735,843.209
2025-01-03 21:03:00,1367.5556,1144.402,1088.5,1322.5571,1113.6402,853.3757
2025-01-03 21:04:00,1362.3407,1147.9668,1103.3333,1315.1986,1095.2935,829.5533
2025-01-03 21:05:00,1370.5074,1156.1335,1111.5,1323.3653,1103.4602,837.72
2025-01-03 21:06:00,1367.8407,1153.4668,1108.8333,1320.6986,1100.7935,835.0533
2025-01-03 21:07:00,1370.5074,1156.1335,1111.5,1323.3653,1103.4602,837.72
2025-01-03 21:08:00,1381.3407,1166.9668,1122.3333,1334.1986,1114.2935,848.5533
2025-01-03 21:09:00,1388.1741,1173.8002,1129.1667,1341.032,1121.1269,855.3867
2025-01-03 21:10:00,1386.1741,1171.8002,1127.1667,1339.032,1119.1269,853.3867
2025-01-03 21:11:00,1385.5074,1171.1335,1126.5,1338.3653,1118.4602,852.72
2025-01-03 21:12:00,1384.6741,1170.3002,1125.6667,1337.532,1117.6269,851.8867
2025-01-03 21:13:00,1377.6741,1163.3002,1118.6667,1330.532,1110.6269,844.8867
2025-01-03 21:14:00,1396.8407,1182.4668,1137.8333,1349.6986,1129.7935,864.0533
2025-01-03 21:15:00,1404.8407,1190.4668,1145.8333,1357.6986,1137.7935,872.0533
2025-01-03 21:16:00,1393.3407,1178.9668,1134.3333,1346.1986,1126.2935,860.5533
2025-01-03 21:17:00,1392.3407,1177.9668,1133.3333,1345.1986,1125.2935,859.5533
2025-01-03 21:18:00,1387.6741,1173.3002,1128.6667,1340.532,1120.6269,854.8867
2025-01-03 21:19:00,1395.0074,1180.6335,1136.0,1347.8653,1127.9602,862.22
2025-01-03 21:20:00,1404.8407,1190.4668,1145.8333,1357.6986,1137.7935,872.0533
2025-01-03 21:21:00,1405.0074,1190.6335,1146.0,1357.8653,1137.9602,872.22
2025-01-03 21:22:00,1404.5074,1190.1335,1145.5,1357.3653,1137.4602,871.72
2025-01-03 21:23:00,1408.5074,1194.1335,1149.5,1361.3653,1141.4602,875.72
2025-01-03 21:24:00,1403.0074,1188.6335,1144.0,1355.8653,1135.9602,870.22
2025-01-03 21:25:00,1406.0074,1191.6335,1147.0,1358.8653,1138.9602,873.22
2025-01-03 21:26:00,1424.5074,1210.1335,1165.5,1377.3653,1157.4602,891.72
2025-01-03 21:27:00,1426.6741,1212.3002,1167.6667,1379.532,1159.6269,893.8867
2025-01-03 21:28:00,1435.6741,1221.3002,1176.6667,1388.532,1168.6269,902.8867
2025-01-03 21:29:00,1446.8407,1232.4668,1187.8333,1399.6986,1179.7935,914.0533
2025-01-03 21:30:00,1452.6741,1238.3002,1193.6667,1405.532,1185.6269,919.8867
2025-01-03 21:31:00,1453.1741,1238.8002,1194.1667,1406.032,1186.1269,920.3867
2025-01-03 21:32:00,1437.1741,1222.8002,1178.1667,1390.032,1170.1269,904.3867
2025-01-03 21:33:00,1445.6741,1231.3002,1186.6667,1398.532,1178.6269,912.8867
2025-01-03 21:34:00,1448.3407,1233.9668,1189.3333,1401.1986,1181.2935,915.5533
2025-01-03 21:35:00,1449.1741,1234.8002,1190.1667,1402.032,1182.1269,916.3867
2025-01-03 21:36:00,1455.0074,1240.6335,1196.0,1407.8653,1187.9602,922.22
2025-01-03 21:37:00,1443.5433,1245.4991,1207.0,1393.1104,1199.5986,894.983
2025-01-03 21:38:00,1455.5433,1257.4991,1219.0,1405.1104,1211.5986,906.983
2025-01-03 21:39:00,1460.5433,1262.4991,1224.0,1410.1104,1216.5986,911.983
2025-01-03 21:40:00,1475.71,1277.6658,1239.1667,1425.2771,1231.7653,927.1497
2025-01-03 21:41:00,1495.8766,1297.8324,1259.3333,1445.4437,1251.9319,947.3163
2025-01-03 21:42:00,1504.71,1306.6658,1268.1667,1454.2771,1260.7653,956.1497
2025-01-03 21:43:00,1509.8766,1311.8324,1273.3333,1459.4437,1265.9319,961.3163
2025-01-03 21:44:00,1520.5433,1322.4991,1284.0,1470.1104,1276.5986,971.983
2025-01-03 21:45:00,1519.3766,1321.3324,1282.8333,1468.9437,1275.4319,970.8163
2025-01-03 21:46:00,1521.5433,1323.4991,1285.0,1471.1104,1277.5986,972.983
2025-01-03 21:47:00,1525.5433,1327.4991,1289.0,1475.1104,1281.5986,976.983
2025-01-03 21:48:00,1530.71,1332.6658,1294.1667,1480.2771,1286.7653,982.1497
2025-01-03 21:49:00,1518.71,1320.6658,1282.1667,1468.2771,1274.7653,970.1497
2025-01-03 21:50:00,1516.21,1318.1658,1279.6667,1465.7771,1272.2653,967.6497
2025-01-03 21:51:00,1518.3766,1320.3324,1281.8333,1467.9437,1274.4319,969.8163
2025-01-03 21:52:00,1530.8766,1332.8324,1294.3333,1480.4437,1286.9319,982.3163
2025-01-03 21:53:00,1531.5433,1333.4991,1295.0,1481.1104,1287.5986,982.983
2025-01-03 21:54:00,1522.3766,1324.3324,1285.8333,1471.9437,1278.4319,973.8163
2025-01-03 21:55:00,1525.5433,1327.4991,1289.0,1475.1104,1281.5986,976.983
2025-01-03 21:56:00,1519.2258,1337.5066,1302.3333,1464.8912,1282.1949,964.3357
2025-01-03 21:57:00,1528.0592,1346.34,1311.1667,1473.7246,1291.0283,973.1691
2025-01-03 21:58:00,1536.8092,1355.09,1319.9167,1482.4746,1299.7783,981.9191
2025-01-03 21:59:00,1545.5592,1363.84,1328.6667,1491.2246,1308.5283,990.6691
2025-01-03 22:00:00,1551.8925,1370.1733,1335.0,1497.5579,1314.8616,997.0024
2025-01-03 22:01:00,1548.7258,1367.0066,1331.8333,1494.3912,1311.6949,993.8357
2025-01-03 22:02:00,1557.2258,1375.5066,1340.3333,1502.8912,1320.1949,1002.3357
2025-01-03 22:03:00,1561.0592,1379.34,1344.1667,1506.7246,1324.0283,1006.1691
2025-01-03 22:04:00,1561.3925,1379.6733,1344.5,1507.0579,1324.3616,1006.5024
2025-01-03 22:05:00,1555.5592,1373.84,1338.6667,1501.2246,1318.5283,1000.6691
2025-01-03 22:06:00,1556.7258,1375.0066,1339.8333,1502.3912,1319.6949,1001.8357
2025-01-03 22:07:00,1564.8925,1383.1733,1348.0,1510.5579,1327.8616,1010.0024
2025-01-03 22:08:00,1573.3925,1391.6733,1356.5,1519.0579,1336.3616,1018.5024
2025-01-03 22:09:00,1573.3925,1391.6733,1356.5,1519.0579,1336.3616,1018.5024
2025-01-03 22:10:00,1574.0592,1392.34,1357.1667,1519.7246,1337.0283,1019.1691
2025-01-03 22:11:00,1570.7258,1389.0066,1353.8333,1516.3912,1333.6949,1015.8357
